,Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Status,City,Total_Amount,Year,Month,Day
26221,26222,5648,2023-09-18,Mobile,Electronics,17,2259.09,Credit Card,Completed,Delhi,38404.53,2023,9,18
26223,26224,4586,2023-03-01,Headphones,Electronics,19,1907.19,Credit Card,Completed,Bangalore,36236.61,2023,3,1
26252,26253,1580,2023-08-10,Mobile,Electronics,12,1801.91,Debit Card,Completed,Hyderabad,21622.92,2023,8,10
26255,26256,6897,2023-03-31,Shoes,Electronics,9,2191.45,Debit Card,Completed,Pune,19723.05,2023,3,31
26259,26260,3440,2024-04-02,TV,Electronics,24,210.16,Credit Card,Completed,Mumbai,5043.84,2024,4,2
26261,26262,1515,2024-01-30,TV,Electronics,24,1808.74,UPI,Completed,Mumbai,43409.76,2024,1,30
26264,26265,7684,2024-05-31,Camera,Electronics,15,2485.29,Credit Card,Completed,Kolkata,37279.35,2024,5,31
26267,26268,4262,2023-02-05,Shoes,Electronics,4,1416.07,Credit Card,Cancelled,Pune,5664.28,2023,2,5
26274,26275,1187,2023-09-24,Mobile,Electronics,14,2455.36,Credit Card,Completed,Chennai,34375.04,2023,9,24
26288,26289,6870,2024-12-19,Shoes,Electronics,6,1695.37,PayPal,Completed,Kolkata,10172.22,2024,12,19
26290,26291,3261,2024-05-13,Tablet,Electronics,12,2313.86,UPI,Completed,Bangalore,27766.32,2024,5,13
26291,26292,2420,2023-04-19,Camera,Electronics,13,2194.69,Debit Card,Completed,Delhi,28530.97,2023,4,19
26293,26294,9296,2023-01-13,Shoes,Electronics,4,1491.79,Debit Card,Completed,Bangalore,5967.16,2023,1,13
26298,26299,9884,2023-12-05,Shoes,Electronics,10,2276.84,PayPal,Completed,Hyderabad,22768.4,2023,12,5
26299,26300,4038,2023-02-28,Shoes,Electronics,6,1044.24,Cash,Completed,Delhi,6265.44,2023,2,28
26321,26322,2886,2024-06-11,Shoes,Electronics,24,2466.15,PayPal,Completed,Chennai,59187.6,2024,6,11
26333,26334,1496,2024-01-26,Tablet,Electronics,23,2367.04,Credit Card,Cancelled,Hyderabad,54441.92,2024,1,26
26334,26335,6685,2023-11-25,TV,Electronics,23,1390.96,Debit Card,Completed,Mumbai,31992.08,2023,11,25
26339,26340,1576,2024-06-30,Laptop,Electronics,17,1573.5,UPI,Completed,Kolkata,26749.5,2024,6,30
26345,26346,9660,2024-04-12,Camera,Electronics,6,2094.67,Cash,Completed,Bangalore,12568.02,2024,4,12
26350,26351,1089,2024-05-31,Shoes,Electronics,7,1946.25,UPI,Completed,Mumbai,13623.75,2024,5,31
26366,26367,6229,2024-10-14,Headphones,Electronics,20,443.02,Debit Card,Completed,Pune,8860.4,2024,10,14
26367,26368,9416,2024-12-24,Shoes,Electronics,11,591.34,PayPal,Completed,Chennai,6504.74,2024,12,24
26370,26371,2787,2023-12-23,Shoes,Electronics,21,1625.59,PayPal,Returned,Delhi,34137.39,2023,12,23
26388,26389,7535,2023-01-18,Mobile,Electronics,9,1197.62,Credit Card,Cancelled,Delhi,10778.58,2023,1,18
26393,26394,8051,2024-02-25,Laptop,Electronics,14,1096.22,PayPal,Completed,Bangalore,15347.08,2024,2,25
26403,26404,9579,2023-09-28,Camera,Electronics,8,1195.37,Cash,Completed,Chennai,9562.96,2023,9,28
26406,26407,8311,2024-09-22,Watch,Electronics,19,930.55,Credit Card,Completed,Bangalore,17680.45,2024,9,22
26407,26408,5020,2024-07-27,Tablet,Electronics,20,2297.38,Debit Card,Completed,Delhi,45947.6,2024,7,27
26418,26419,6785,2023-08-24,TV,Electronics,18,878.6,Credit Card,Completed,Hyderabad,15814.8,2023,8,24
26420,26421,1514,2023-01-07,Laptop,Electronics,4,1301.24,Credit Card,Completed,Pune,5204.96,2023,1,7
26421,26422,2913,2024-01-24,Shoes,Electronics,3,1428.72,UPI,Completed,Chennai,4286.16,2024,1,24
26423,26424,6570,2023-07-28,Shoes,Electronics,4,1461.29,PayPal,Returned,Mumbai,5845.16,2023,7,28
26425,26426,1328,2024-11-07,Mobile,Electronics,8,619.64,UPI,Completed,Bangalore,4957.12,2024,11,7
26433,26434,6157,2024-04-20,Shoes,Electronics,5,1893.95,Credit Card,Completed,Pune,9469.75,2024,4,20
26435,26436,5472,2023-02-10,Watch,Electronics,13,588.17,Cash,Completed,Mumbai,7646.21,2023,2,10
26437,26438,4274,2023-04-03,Shoes,Electronics,15,1774.35,Debit Card,Completed,Delhi,26615.25,2023,4,3
26442,26443,7564,2023-06-19,Tablet,Electronics,19,611.53,Cash,Completed,Kolkata,11619.07,2023,6,19
26479,26480,8154,2023-06-26,Shoes,Electronics,9,621.28,Cash,Completed,Hyderabad,5591.52,2023,6,26
26482,26483,6324,2023-01-20,Headphones,Electronics,12,1458.1,Cash,Completed,Kolkata,17497.2,2023,1,20
26485,26486,2205,2024-08-30,Laptop,Electronics,20,260.17,UPI,Completed,Pune,5203.4,2024,8,30
26489,26490,7780,2023-02-26,Watch,Electronics,16,2021.03,Credit Card,Cancelled,Pune,32336.48,2023,2,26
26493,26494,7436,2023-12-29,TV,Electronics,20,1323.2,Cash,Returned,Kolkata,26464.0,2023,12,29
26503,26504,1175,2023-07-20,Tablet,Electronics,4,1124.91,Cash,Completed,Hyderabad,4499.64,2023,7,20
26505,26506,4162,2024-03-13,Laptop,Electronics,12,709.81,UPI,Cancelled,Chennai,8517.72,2024,3,13
26511,26512,6206,2023-02-09,Shoes,Electronics,11,1155.76,Debit Card,Completed,Delhi,12713.36,2023,2,9
26524,26525,9312,2023-12-19,Laptop,Electronics,11,490.1,Cash,Completed,Bangalore,5391.1,2023,12,19
26526,26527,6842,2023-05-03,Shoes,Electronics,16,545.01,Debit Card,Completed,Mumbai,8720.16,2023,5,3
26528,26529,3884,2023-01-03,Shoes,Electronics,14,1452.58,PayPal,Completed,Delhi,20336.12,2023,1,3
26529,26530,5138,2023-01-23,Tablet,Electronics,18,2284.18,Credit Card,Completed,Delhi,41115.24,2023,1,23
26540,26541,7594,2023-09-08,Mobile,Electronics,20,1486.59,Cash,Completed,Hyderabad,29731.8,2023,9,8
26542,26543,7166,2024-01-14,TV,Electronics,18,1893.71,PayPal,Completed,Bangalore,34086.78,2024,1,14
26551,26552,4727,2024-02-10,Mobile,Electronics,14,317.21,Debit Card,Completed,Hyderabad,4440.94,2024,2,10
26556,26557,4006,2023-06-27,Mobile,Electronics,5,2409.26,Cash,Completed,Bangalore,12046.3,2023,6,27
26558,26559,9505,2023-04-29,Mobile,Electronics,22,871.76,UPI,Returned,Hyderabad,19178.72,2023,4,29
26566,26567,7864,2023-10-23,Mobile,Electronics,15,1070.79,Debit Card,Completed,Kolkata,16061.85,2023,10,23
26567,26568,8394,2023-03-09,Shoes,Electronics,6,2239.85,Credit Card,Completed,Chennai,13439.1,2023,3,9
26568,26569,2729,2023-02-25,Mobile,Electronics,3,1458.25,Credit Card,Cancelled,Mumbai,4374.75,2023,2,25
26569,26570,6952,2024-10-18,Headphones,Electronics,16,2439.88,Debit Card,Completed,Chennai,39038.08,2024,10,18
26576,26577,7640,2024-03-20,Shoes,Electronics,7,1730.2,UPI,Completed,Delhi,12111.4,2024,3,20
26578,26579,4207,2023-03-02,Camera,Electronics,10,1838.44,Debit Card,Completed,Mumbai,18384.4,2023,3,2
26583,26584,5721,2024-10-25,Mobile,Electronics,16,1482.31,Cash,Completed,Mumbai,23716.96,2024,10,25
26584,26585,2066,2023-11-11,Mobile,Electronics,7,1100.19,Cash,Completed,Chennai,7701.33,2023,11,11
26585,26586,9287,2024-08-26,TV,Electronics,16,350.45,UPI,Returned,Delhi,5607.2,2024,8,26
26594,26595,4848,2024-02-13,Laptop,Electronics,23,1596.58,PayPal,Completed,Mumbai,36721.34,2024,2,13
26602,26603,8209,2024-05-19,Laptop,Electronics,18,1580.3,Credit Card,Completed,Chennai,28445.4,2024,5,19
26632,26633,7011,2024-11-11,Watch,Electronics,6,2187.48,Cash,Completed,Pune,13124.88,2024,11,11
26638,26639,6110,2023-08-06,Headphones,Electronics,11,1068.85,Debit Card,Completed,Bangalore,11757.35,2023,8,6
26643,26644,2981,2024-11-28,TV,Electronics,21,1185.34,Cash,Completed,Kolkata,24892.14,2024,11,28
26644,26645,9853,2024-10-05,Headphones,Electronics,3,1700.19,Debit Card,Completed,Delhi,5100.57,2024,10,5
26648,26649,5595,2023-09-06,Camera,Electronics,23,1804.33,Cash,Completed,Kolkata,41499.59,2023,9,6
26655,26656,7408,2023-10-30,Laptop,Electronics,10,1366.82,PayPal,Completed,Bangalore,13668.2,2023,10,30
26656,26657,1006,2023-11-21,Camera,Electronics,15,1037.3,UPI,Completed,Delhi,15559.5,2023,11,21
26658,26659,4250,2023-09-17,TV,Electronics,24,1230.47,UPI,Completed,Delhi,29531.28,2023,9,17
26675,26676,1644,2023-11-24,Tablet,Electronics,19,2028.0,UPI,Returned,Delhi,38532.0,2023,11,24
26678,26679,5130,2024-10-13,Watch,Electronics,16,696.85,Credit Card,Cancelled,Kolkata,11149.6,2024,10,13
26680,26681,4809,2024-05-22,Tablet,Electronics,5,1187.52,Credit Card,Completed,Bangalore,5937.6,2024,5,22
26683,26684,7238,2023-05-24,Tablet,Electronics,14,1354.07,Credit Card,Completed,Hyderabad,18956.98,2023,5,24
26686,26687,7977,2023-05-04,Headphones,Electronics,23,1222.14,UPI,Completed,Chennai,28109.22,2023,5,4
26690,26691,3656,2024-12-04,Laptop,Electronics,18,598.74,UPI,Completed,Delhi,10777.32,2024,12,4
26713,26714,3048,2023-07-11,Tablet,Electronics,4,1690.69,Debit Card,Completed,Hyderabad,6762.76,2023,7,11
26716,26717,4196,2024-09-13,Laptop,Electronics,16,902.36,Credit Card,Completed,Kolkata,14437.76,2024,9,13
26718,26719,4315,2023-03-02,TV,Electronics,20,1953.01,UPI,Completed,Chennai,39060.2,2023,3,2
26725,26726,9270,2024-12-05,Mobile,Electronics,8,1443.66,Debit Card,Cancelled,Delhi,11549.28,2024,12,5
26735,26736,8216,2023-04-18,Shoes,Electronics,14,2487.13,UPI,Completed,Bangalore,34819.82,2023,4,18
26736,26737,1160,2024-01-29,Shoes,Electronics,13,1022.09,Cash,Completed,Chennai,13287.17,2024,1,29
26744,26745,3390,2023-04-08,TV,Electronics,22,307.48,UPI,Completed,Chennai,6764.56,2023,4,8
26745,26746,2117,2024-09-06,Headphones,Electronics,9,2360.32,Credit Card,Cancelled,Hyderabad,21242.88,2024,9,6
26753,26754,4801,2023-07-03,Watch,Electronics,14,1220.61,UPI,Completed,Bangalore,17088.54,2023,7,3
26754,26755,8057,2023-07-14,Headphones,Electronics,15,1776.7,UPI,Completed,Hyderabad,26650.5,2023,7,14
26762,26763,5450,2023-02-05,Headphones,Electronics,12,660.57,UPI,Cancelled,Chennai,7926.84,2023,2,5
26764,26765,1199,2024-06-26,Mobile,Electronics,12,1086.63,Cash,Completed,Hyderabad,13039.56,2024,6,26
26770,26771,8834,2023-10-03,Mobile,Electronics,10,1222.31,Debit Card,Completed,Bangalore,12223.1,2023,10,3
26780,26781,4119,2024-03-01,Headphones,Electronics,23,1170.61,Cash,Completed,Delhi,26924.03,2024,3,1
26782,26783,3691,2023-02-10,Tablet,Electronics,4,1761.56,Credit Card,Completed,Hyderabad,7046.24,2023,2,10
26783,26784,2994,2024-12-30,Headphones,Electronics,24,2296.94,PayPal,Completed,Pune,55126.56,2024,12,30
26794,26795,3985,2024-12-17,Laptop,Electronics,23,640.29,Cash,Cancelled,Chennai,14726.67,2024,12,17
26798,26799,3499,2024-08-24,Tablet,Electronics,7,1125.13,Debit Card,Cancelled,Hyderabad,7875.91,2024,8,24
26799,26800,8620,2024-03-25,Laptop,Electronics,4,1808.36,Debit Card,Completed,Chennai,7233.44,2024,3,25
26808,26809,4208,2024-07-07,Headphones,Electronics,22,185.11,Credit Card,Completed,Pune,4072.42,2024,7,7
26821,26822,4580,2023-08-17,Camera,Electronics,10,957.03,PayPal,Completed,Kolkata,9570.3,2023,8,17
26822,26823,3802,2023-12-13,Laptop,Electronics,16,1595.64,Credit Card,Cancelled,Kolkata,25530.24,2023,12,13
26831,26832,4207,2023-07-05,Mobile,Electronics,10,847.9,UPI,Completed,Kolkata,8479.0,2023,7,5
26838,26839,5302,2023-07-20,Shoes,Electronics,4,1756.35,Cash,Completed,Kolkata,7025.4,2023,7,20
26843,26844,9990,2024-12-11,TV,Electronics,14,578.13,Debit Card,Completed,Chennai,8093.82,2024,12,11
26846,26847,5170,2023-09-02,Tablet,Electronics,11,557.12,UPI,Completed,Kolkata,6128.32,2023,9,2
26851,26852,3002,2024-02-21,Mobile,Electronics,23,1893.96,PayPal,Cancelled,Chennai,43561.08,2024,2,21
26855,26856,9688,2023-05-18,TV,Electronics,9,1941.67,PayPal,Completed,Mumbai,17475.03,2023,5,18
26858,26859,6241,2023-05-05,TV,Electronics,10,2490.08,PayPal,Completed,Mumbai,24900.8,2023,5,5
26859,26860,9918,2023-01-24,TV,Electronics,22,947.26,UPI,Completed,Mumbai,20839.72,2023,1,24
26863,26864,1091,2023-12-30,Watch,Electronics,3,1659.55,Debit Card,Completed,Bangalore,4978.65,2023,12,30
26865,26866,2969,2024-12-12,Camera,Electronics,17,1062.57,UPI,Completed,Mumbai,18063.69,2024,12,12
26867,26868,4679,2024-10-20,Laptop,Electronics,18,340.06,UPI,Completed,Bangalore,6121.08,2024,10,20
26871,26872,7263,2024-04-23,Laptop,Electronics,9,587.57,Debit Card,Completed,Hyderabad,5288.13,2024,4,23
26875,26876,6162,2023-11-07,Laptop,Electronics,13,1807.77,PayPal,Completed,Kolkata,23501.01,2023,11,7
26876,26877,7840,2023-02-15,TV,Electronics,17,2381.23,PayPal,Completed,Hyderabad,40480.91,2023,2,15
26893,26894,4523,2024-05-16,Headphones,Electronics,23,1586.05,Cash,Completed,Kolkata,36479.15,2024,5,16
26902,26903,3985,2024-06-29,Shoes,Electronics,22,2022.09,Credit Card,Completed,Bangalore,44485.98,2024,6,29
26903,26904,6705,2023-10-28,Laptop,Electronics,17,636.5,Credit Card,Completed,Kolkata,10820.5,2023,10,28
26904,26905,2144,2023-11-28,Shoes,Electronics,24,1415.73,PayPal,Returned,Kolkata,33977.52,2023,11,28
26917,26918,3936,2024-02-14,Laptop,Electronics,16,1581.33,PayPal,Completed,Kolkata,25301.28,2024,2,14
26919,26920,2345,2024-11-01,Shoes,Electronics,19,1621.75,UPI,Completed,Delhi,30813.25,2024,11,1
26923,26924,1689,2023-06-23,Shoes,Electronics,5,2084.14,PayPal,Completed,Delhi,10420.7,2023,6,23
26926,26927,7169,2024-11-29,TV,Electronics,19,2434.18,PayPal,Completed,Delhi,46249.42,2024,11,29
26928,26929,2613,2023-02-10,Mobile,Electronics,22,1371.42,PayPal,Completed,Chennai,30171.24,2023,2,10
26929,26930,8623,2023-02-20,Camera,Electronics,24,2425.64,Credit Card,Completed,Hyderabad,58215.36,2023,2,20
26936,26937,5490,2024-03-12,Laptop,Electronics,7,2360.8,Debit Card,Returned,Bangalore,16525.6,2024,3,12
26939,26940,5620,2024-07-15,Laptop,Electronics,14,312.6,PayPal,Completed,Delhi,4376.4,2024,7,15
26940,26941,9867,2023-11-30,Shoes,Electronics,8,639.48,UPI,Completed,Kolkata,5115.84,2023,11,30
26945,26946,6531,2023-12-24,Shoes,Electronics,17,1497.8,Debit Card,Completed,Pune,25462.6,2023,12,24
26947,26948,8008,2024-11-22,Headphones,Electronics,11,1463.92,Cash,Completed,Kolkata,16103.12,2024,11,22
26954,26955,6532,2024-08-13,Camera,Electronics,15,683.45,Cash,Completed,Mumbai,10251.75,2024,8,13
26956,26957,4553,2023-04-07,Tablet,Electronics,21,2472.0,Credit Card,Completed,Bangalore,51912.0,2023,4,7
26961,26962,8446,2023-02-18,Watch,Electronics,14,2335.78,Credit Card,Completed,Mumbai,32700.92,2023,2,18
26978,26979,9536,2023-05-25,TV,Electronics,3,1488.35,Cash,Completed,Kolkata,4465.05,2023,5,25
26979,26980,3419,2024-07-18,Mobile,Electronics,10,1858.4,PayPal,Completed,Delhi,18584.0,2024,7,18
26982,26983,2387,2023-12-05,Watch,Electronics,9,993.4,Cash,Completed,Pune,8940.6,2023,12,5
26983,26984,1983,2024-08-10,Laptop,Electronics,12,1275.3,UPI,Completed,Mumbai,15303.6,2024,8,10
26986,26987,3994,2024-07-08,Watch,Electronics,24,823.79,UPI,Completed,Delhi,19770.96,2024,7,8
26987,26988,8056,2023-05-23,Laptop,Electronics,5,1909.29,PayPal,Completed,Delhi,9546.45,2023,5,23
26988,26989,8548,2023-06-11,Laptop,Electronics,17,1782.62,Cash,Completed,Kolkata,30304.54,2023,6,11
26992,26993,5981,2023-10-04,Shoes,Electronics,13,2334.92,UPI,Returned,Delhi,30353.96,2023,10,4
26997,26998,2486,2023-06-28,Camera,Electronics,20,432.55,Debit Card,Completed,Pune,8651.0,2023,6,28
27001,27002,9062,2023-02-14,Shoes,Electronics,19,1199.07,Credit Card,Completed,Delhi,22782.33,2023,2,14
27003,27004,6877,2023-01-28,Watch,Electronics,6,1709.67,Credit Card,Completed,Kolkata,10258.02,2023,1,28
27004,27005,5188,2023-07-31,Shoes,Electronics,18,910.11,PayPal,Completed,Mumbai,16381.98,2023,7,31
27014,27015,9331,2023-05-20,Headphones,Electronics,19,713.58,Cash,Cancelled,Pune,13558.02,2023,5,20
27019,27020,7897,2023-09-21,Laptop,Electronics,21,1999.89,Cash,Completed,Delhi,41997.69,2023,9,21
27024,27025,6394,2024-10-05,Headphones,Electronics,24,1766.2,Cash,Completed,Pune,42388.8,2024,10,5
27029,27030,4134,2024-01-14,Shoes,Electronics,6,2286.82,UPI,Completed,Chennai,13720.92,2024,1,14
27031,27032,9969,2023-04-06,Headphones,Electronics,2,2069.79,PayPal,Completed,Delhi,4139.58,2023,4,6
27034,27035,4678,2024-02-27,Tablet,Electronics,23,1590.63,Cash,Cancelled,Chennai,36584.49,2024,2,27
27042,27043,5655,2023-07-20,Watch,Electronics,22,986.0,Cash,Completed,Hyderabad,21692.0,2023,7,20
27057,27058,4486,2024-04-28,Watch,Electronics,22,2357.33,Credit Card,Completed,Kolkata,51861.26,2024,4,28
27058,27059,4157,2023-10-24,Laptop,Electronics,18,521.44,UPI,Completed,Mumbai,9385.92,2023,10,24
27065,27066,6209,2024-11-25,Tablet,Electronics,19,1116.28,Credit Card,Completed,Delhi,21209.32,2024,11,25
27068,27069,5154,2024-10-05,Tablet,Electronics,13,1238.83,PayPal,Completed,Hyderabad,16104.79,2024,10,5
27069,27070,9670,2024-10-09,Camera,Electronics,16,2236.01,Cash,Completed,Delhi,35776.16,2024,10,9
27074,27075,4120,2023-08-12,Shoes,Electronics,4,1085.37,Cash,Completed,Delhi,4341.48,2023,8,12
27078,27079,2026,2023-10-05,Mobile,Electronics,20,1683.83,UPI,Completed,Mumbai,33676.6,2023,10,5
27079,27080,5473,2024-02-03,Watch,Electronics,19,1309.86,UPI,Completed,Hyderabad,24887.34,2024,2,3
27080,27081,5667,2024-05-26,Shoes,Electronics,16,2431.32,PayPal,Completed,Mumbai,38901.12,2024,5,26
27081,27082,2954,2024-07-23,Shoes,Electronics,4,1420.95,Credit Card,Completed,Mumbai,5683.8,2024,7,23
27083,27084,1684,2023-06-16,Laptop,Electronics,13,532.01,Credit Card,Completed,Kolkata,6916.13,2023,6,16
27084,27085,7042,2024-03-19,Watch,Electronics,22,909.59,Debit Card,Completed,Delhi,20010.98,2024,3,19
27087,27088,2296,2024-03-14,TV,Electronics,18,1556.19,PayPal,Cancelled,Delhi,28011.42,2024,3,14
27088,27089,2525,2024-05-28,Headphones,Electronics,20,2457.34,Debit Card,Completed,Delhi,49146.8,2024,5,28
27095,27096,7634,2024-03-01,TV,Electronics,15,605.49,PayPal,Completed,Hyderabad,9082.35,2024,3,1
27097,27098,6247,2023-05-20,Laptop,Electronics,22,1122.61,Debit Card,Cancelled,Delhi,24697.42,2023,5,20
27098,27099,9401,2023-07-20,Tablet,Electronics,11,2362.64,Debit Card,Completed,Bangalore,25989.04,2023,7,20
27105,27106,1010,2024-02-16,Mobile,Electronics,11,2215.11,Cash,Completed,Pune,24366.21,2024,2,16
27122,27123,6237,2023-01-11,Camera,Electronics,9,1733.3,PayPal,Returned,Delhi,15599.7,2023,1,11
27123,27124,2740,2023-11-09,Laptop,Electronics,5,2157.48,Credit Card,Cancelled,Bangalore,10787.4,2023,11,9
27125,27126,6291,2024-08-04,Tablet,Electronics,15,1739.57,UPI,Completed,Hyderabad,26093.55,2024,8,4
27128,27129,5469,2023-03-04,Tablet,Electronics,18,1218.05,Credit Card,Completed,Chennai,21924.9,2023,3,4
27135,27136,5926,2024-09-09,Tablet,Electronics,3,1691.07,Credit Card,Completed,Bangalore,5073.21,2024,9,9
27137,27138,6389,2024-02-05,Tablet,Electronics,12,1349.31,Credit Card,Completed,Bangalore,16191.72,2024,2,5
27147,27148,9340,2023-01-19,TV,Electronics,22,963.55,Debit Card,Completed,Hyderabad,21198.1,2023,1,19
27152,27153,1703,2024-01-22,Mobile,Electronics,6,1693.99,Debit Card,Returned,Mumbai,10163.94,2024,1,22
27153,27154,3955,2023-10-28,Headphones,Electronics,17,2334.65,Cash,Completed,Mumbai,39689.05,2023,10,28
27155,27156,7440,2024-08-09,Watch,Electronics,3,1854.23,Debit Card,Completed,Bangalore,5562.69,2024,8,9
27156,27157,3024,2024-12-01,Headphones,Electronics,3,1456.8,Debit Card,Completed,Pune,4370.4,2024,12,1
27161,27162,6634,2024-01-01,Mobile,Electronics,10,2470.12,Debit Card,Completed,Kolkata,24701.2,2024,1,1
27163,27164,1405,2024-02-14,Laptop,Electronics,16,2214.66,Credit Card,Returned,Delhi,35434.56,2024,2,14
27167,27168,4856,2024-03-14,Camera,Electronics,9,562.3,Cash,Completed,Bangalore,5060.7,2024,3,14
27168,27169,7263,2023-02-18,Camera,Electronics,23,1812.06,Debit Card,Returned,Delhi,41677.38,2023,2,18
27170,27171,9624,2023-10-09,Mobile,Electronics,15,349.95,Cash,Completed,Kolkata,5249.25,2023,10,9
27171,27172,2141,2024-04-11,Camera,Electronics,14,2351.39,Credit Card,Completed,Mumbai,32919.46,2024,4,11
27184,27185,5925,2023-08-28,Laptop,Electronics,10,2416.55,Debit Card,Completed,Chennai,24165.5,2023,8,28
27185,27186,3836,2024-03-09,Camera,Electronics,13,1222.92,UPI,Returned,Hyderabad,15897.96,2024,3,9
27187,27188,3469,2023-04-06,Camera,Electronics,5,1663.04,UPI,Cancelled,Pune,8315.2,2023,4,6
27197,27198,6557,2024-01-05,Camera,Electronics,21,1250.89,Debit Card,Completed,Pune,26268.69,2024,1,5
27201,27202,6700,2024-06-05,Camera,Electronics,14,2111.26,UPI,Completed,Pune,29557.64,2024,6,5
27203,27204,5227,2024-10-21,Camera,Electronics,14,1528.27,Cash,Completed,Pune,21395.78,2024,10,21
27205,27206,8307,2024-12-31,Watch,Electronics,24,1953.54,Cash,Cancelled,Kolkata,46884.96,2024,12,31
27208,27209,3859,2023-05-20,Shoes,Electronics,19,1031.12,Debit Card,Completed,Pune,19591.28,2023,5,20
27211,27212,2772,2023-11-25,Watch,Electronics,18,973.27,Debit Card,Completed,Pune,17518.86,2023,11,25
27214,27215,9422,2024-08-23,Camera,Electronics,9,557.99,Debit Card,Cancelled,Delhi,5021.91,2024,8,23
27225,27226,8199,2023-09-17,Camera,Electronics,21,2421.78,Cash,Completed,Chennai,50857.38,2023,9,17
27232,27233,6642,2023-07-02,Watch,Electronics,14,2073.44,Cash,Completed,Hyderabad,29028.16,2023,7,2
27239,27240,6140,2023-10-05,Headphones,Electronics,11,951.29,UPI,Completed,Chennai,10464.19,2023,10,5
27244,27245,2907,2023-11-03,Laptop,Electronics,14,2298.32,Debit Card,Completed,Mumbai,32176.48,2023,11,3
27248,27249,4965,2024-03-09,Shoes,Electronics,18,1004.72,Credit Card,Completed,Kolkata,18084.96,2024,3,9
27266,27267,4196,2023-12-15,Shoes,Electronics,6,1085.3,UPI,Completed,Mumbai,6511.8,2023,12,15
27270,27271,7665,2024-06-20,Shoes,Electronics,19,1221.6,UPI,Returned,Mumbai,23210.4,2024,6,20
27276,27277,7879,2024-07-31,Headphones,Electronics,8,641.18,Credit Card,Completed,Mumbai,5129.44,2024,7,31
